gsName,gsGene,gsRange,gsSource,gsCitation
HousekeepingGenes,RNF11,,HRTAtlas,PMID32663312
HousekeepingGenes,DDX39A,,HRTAtlas,PMID32663312
HousekeepingGenes,TRIR,,HRTAtlas,PMID32663312
HousekeepingGenes,RAB9A,,HRTAtlas,PMID32663312
HousekeepingGenes,SNRPA,,HRTAtlas,PMID32663312
HousekeepingGenes,SYS1,,HRTAtlas,PMID32663312
HousekeepingGenes,ATP5F1E,,HRTAtlas,PMID32663312
HousekeepingGenes,PLCG1,,HRTAtlas,PMID32663312
HousekeepingGenes,SRSF6,,HRTAtlas,PMID32663312
HousekeepingGenes,RNF114,,HRTAtlas,PMID32663312
HousekeepingGenes,MPHOSPH10,,HRTAtlas,PMID32663312
HousekeepingGenes,RRP36,,HRTAtlas,PMID32663312
HousekeepingGenes,SNRPC,,HRTAtlas,PMID32663312
HousekeepingGenes,MEA1,,HRTAtlas,PMID32663312
HousekeepingGenes,EMC3,,HRTAtlas,PMID32663312
HousekeepingGenes,RPS29,,HRTAtlas,PMID32663312
HousekeepingGenes,MRPS7,,HRTAtlas,PMID32663312
HousekeepingGenes,ALKBH7,,HRTAtlas,PMID32663312
HousekeepingGenes,CLPP,,HRTAtlas,PMID32663312
HousekeepingGenes,RPL23,,HRTAtlas,PMID32663312
HousekeepingGenes,TMX4,,HRTAtlas,PMID32663312
HousekeepingGenes,NCLN,,HRTAtlas,PMID32663312
HousekeepingGenes,PITHD1,,HRTAtlas,PMID32663312
HousekeepingGenes,RALY,,HRTAtlas,PMID32663312
HousekeepingGenes,UROD,,HRTAtlas,PMID32663312
HousekeepingGenes,UBA2,,HRTAtlas,PMID32663312
HousekeepingGenes,COX6B1,,HRTAtlas,PMID32663312
HousekeepingGenes,ARL2,,HRTAtlas,PMID32663312
HousekeepingGenes,NOP53,,HRTAtlas,PMID32663312
HousekeepingGenes,SBDS,,HRTAtlas,PMID32663312
HousekeepingGenes,DDX49,,HRTAtlas,PMID32663312
HousekeepingGenes,NSRP1,,HRTAtlas,PMID32663312
HousekeepingGenes,ELK1,,HRTAtlas,PMID32663312
HousekeepingGenes,COX7C,,HRTAtlas,PMID32663312
HousekeepingGenes,NDUFB2,,HRTAtlas,PMID32663312
HousekeepingGenes,ZNF777,,HRTAtlas,PMID32663312
HousekeepingGenes,PIN1,,HRTAtlas,PMID32663312
HousekeepingGenes,EIF3K,,HRTAtlas,PMID32663312
HousekeepingGenes,EMC6,,HRTAtlas,PMID32663312
HousekeepingGenes,AAMP,,HRTAtlas,PMID32663312
HousekeepingGenes,PNKD,,HRTAtlas,PMID32663312
HousekeepingGenes,SEM1,,HRTAtlas,PMID32663312
HousekeepingGenes,PTPN12,,HRTAtlas,PMID32663312
HousekeepingGenes,DGCR6L,,HRTAtlas,PMID32663312
HousekeepingGenes,SGSM3,,HRTAtlas,PMID32663312
HousekeepingGenes,EMC4,,HRTAtlas,PMID32663312
HousekeepingGenes,ATP6V1F,,HRTAtlas,PMID32663312
HousekeepingGenes,DNAJB9,,HRTAtlas,PMID32663312
HousekeepingGenes,MTX2,,HRTAtlas,PMID32663312
HousekeepingGenes,SERF2,,HRTAtlas,PMID32663312
HousekeepingGenes,FXR2,,HRTAtlas,PMID32663312
HousekeepingGenes,BCL2L2,,HRTAtlas,PMID32663312
HousekeepingGenes,EAPP,,HRTAtlas,PMID32663312
HousekeepingGenes,PIP4P1,,HRTAtlas,PMID32663312
HousekeepingGenes,NEDD8,,HRTAtlas,PMID32663312
HousekeepingGenes,DAD1,,HRTAtlas,PMID32663312
HousekeepingGenes,MAPK8IP3,,HRTAtlas,PMID32663312
HousekeepingGenes,LMAN1,,HRTAtlas,PMID32663312
HousekeepingGenes,DHX40,,HRTAtlas,PMID32663312
HousekeepingGenes,KHNYN,,HRTAtlas,PMID32663312
HousekeepingGenes,TUBG1,,HRTAtlas,PMID32663312
HousekeepingGenes,RPS16,,HRTAtlas,PMID32663312
HousekeepingGenes,ESYT2,,HRTAtlas,PMID32663312
HousekeepingGenes,DHX29,,HRTAtlas,PMID32663312
HousekeepingGenes,RAF1,,HRTAtlas,PMID32663312
HousekeepingGenes,TRPC4AP,,HRTAtlas,PMID32663312
HousekeepingGenes,NDUFA2,,HRTAtlas,PMID32663312
HousekeepingGenes,ELOF1,,HRTAtlas,PMID32663312
HousekeepingGenes,SAFB2,,HRTAtlas,PMID32663312
HousekeepingGenes,MRPL34,,HRTAtlas,PMID32663312
HousekeepingGenes,PGLS,,HRTAtlas,PMID32663312
HousekeepingGenes,ACTN4,,HRTAtlas,PMID32663312
HousekeepingGenes,LSM4,,HRTAtlas,PMID32663312
HousekeepingGenes,ADRM1,,HRTAtlas,PMID32663312
HousekeepingGenes,UBE2M,,HRTAtlas,PMID32663312
HousekeepingGenes,TRIM28,,HRTAtlas,PMID32663312
HousekeepingGenes,EIF2S3,,HRTAtlas,PMID32663312
HousekeepingGenes,EIF3G,,HRTAtlas,PMID32663312
HousekeepingGenes,PPIL4,,HRTAtlas,PMID32663312
HousekeepingGenes,ATP6V1E1,,HRTAtlas,PMID32663312
HousekeepingGenes,COX4I1,,HRTAtlas,PMID32663312
HousekeepingGenes,EMC8,,HRTAtlas,PMID32663312
HousekeepingGenes,MRPS25,,HRTAtlas,PMID32663312
HousekeepingGenes,RBSN,,HRTAtlas,PMID32663312
HousekeepingGenes,NR1H2,,HRTAtlas,PMID32663312
HousekeepingGenes,RPL27,,HRTAtlas,PMID32663312
HousekeepingGenes,VPS25,,HRTAtlas,PMID32663312
HousekeepingGenes,DCAF15,,HRTAtlas,PMID32663312
HousekeepingGenes,SMARCC1,,HRTAtlas,PMID32663312
HousekeepingGenes,TIMM10B,,HRTAtlas,PMID32663312
HousekeepingGenes,ILKAP,,HRTAtlas,PMID32663312
HousekeepingGenes,RPA1,,HRTAtlas,PMID32663312
HousekeepingGenes,EEFSEC,,HRTAtlas,PMID32663312
HousekeepingGenes,UTP3,,HRTAtlas,PMID32663312
HousekeepingGenes,WBP2,,HRTAtlas,PMID32663312
HousekeepingGenes,H3F3B,,HRTAtlas,PMID32663312
HousekeepingGenes,ZRANB2,,HRTAtlas,PMID32663312
HousekeepingGenes,ERAL1,,HRTAtlas,PMID32663312
HousekeepingGenes,OSER1,,HRTAtlas,PMID32663312
HousekeepingGenes,USPL1,,HRTAtlas,PMID32663312
HousekeepingGenes,BTBD2,,HRTAtlas,PMID32663312
HousekeepingGenes,CSNK1G2,,HRTAtlas,PMID32663312
HousekeepingGenes,MED10,,HRTAtlas,PMID32663312
HousekeepingGenes,MKRN1,,HRTAtlas,PMID32663312
HousekeepingGenes,BTG1,,HRTAtlas,PMID32663312
HousekeepingGenes,IPO8,,HRTAtlas,PMID32663312
HousekeepingGenes,SARAF,,HRTAtlas,PMID32663312
HousekeepingGenes,EIF2S1,,HRTAtlas,PMID32663312
HousekeepingGenes,MBD2,,HRTAtlas,PMID32663312
HousekeepingGenes,IER3IP1,,HRTAtlas,PMID32663312
HousekeepingGenes,MRPS36,,HRTAtlas,PMID32663312
HousekeepingGenes,ARL8B,,HRTAtlas,PMID32663312
HousekeepingGenes,EMC7,,HRTAtlas,PMID32663312
HousekeepingGenes,ARF3,,HRTAtlas,PMID32663312
HousekeepingGenes,SLC38A2,,HRTAtlas,PMID32663312
HousekeepingGenes,NARS,,HRTAtlas,PMID32663312
HousekeepingGenes,RTL8C,,HRTAtlas,PMID32663312
HousekeepingGenes,PRPF38A,,HRTAtlas,PMID32663312
HousekeepingGenes,TIMM10,,HRTAtlas,PMID32663312
HousekeepingGenes,TMEM60,,HRTAtlas,PMID32663312
HousekeepingGenes,AKIRIN2,,HRTAtlas,PMID32663312
HousekeepingGenes,NAT10,,HRTAtlas,PMID32663312
HousekeepingGenes,CD63,,HRTAtlas,PMID32663312
HousekeepingGenes,CDK4,,HRTAtlas,PMID32663312
HousekeepingGenes,OS9,,HRTAtlas,PMID32663312
HousekeepingGenes,PRADC1,,HRTAtlas,PMID32663312
HousekeepingGenes,MRPL53,,HRTAtlas,PMID32663312
HousekeepingGenes,DYNC1LI2,,HRTAtlas,PMID32663312
HousekeepingGenes,MRPL44,,HRTAtlas,PMID32663312
HousekeepingGenes,CAB39,,HRTAtlas,PMID32663312
HousekeepingGenes,COX5B,,HRTAtlas,PMID32663312
HousekeepingGenes,TMEM127,,HRTAtlas,PMID32663312
HousekeepingGenes,MRPS9,,HRTAtlas,PMID32663312
HousekeepingGenes,MED4,,HRTAtlas,PMID32663312
HousekeepingGenes,NUDT15,,HRTAtlas,PMID32663312
HousekeepingGenes,KDELR2,,HRTAtlas,PMID32663312
HousekeepingGenes,CALCOCO2,,HRTAtlas,PMID32663312
HousekeepingGenes,RSAD1,,HRTAtlas,PMID32663312
HousekeepingGenes,NMT1,,HRTAtlas,PMID32663312
HousekeepingGenes,VEZF1,,HRTAtlas,PMID32663312
HousekeepingGenes,7-Mar,,HRTAtlas,PMID32663312
HousekeepingGenes,TOR1B,,HRTAtlas,PMID32663312
HousekeepingGenes,PSMB7,,HRTAtlas,PMID32663312
HousekeepingGenes,DERL1,,HRTAtlas,PMID32663312
HousekeepingGenes,DCTN3,,HRTAtlas,PMID32663312
HousekeepingGenes,HINT2,,HRTAtlas,PMID32663312
HousekeepingGenes,FAM8A1,,HRTAtlas,PMID32663312
HousekeepingGenes,THAP12,,HRTAtlas,PMID32663312
HousekeepingGenes,MRPL15,,HRTAtlas,PMID32663312
HousekeepingGenes,SDCBP,,HRTAtlas,PMID32663312
HousekeepingGenes,BUD13,,HRTAtlas,PMID32663312
HousekeepingGenes,FDX1,,HRTAtlas,PMID32663312
HousekeepingGenes,RPLP1,,HRTAtlas,PMID32663312
HousekeepingGenes,RSL24D1,,HRTAtlas,PMID32663312
HousekeepingGenes,ACTR2,,HRTAtlas,PMID32663312
HousekeepingGenes,PREB,,HRTAtlas,PMID32663312
HousekeepingGenes,LRPPRC,,HRTAtlas,PMID32663312
HousekeepingGenes,DNAJC13,,HRTAtlas,PMID32663312
HousekeepingGenes,ASNSD1,,HRTAtlas,PMID32663312
HousekeepingGenes,SSB,,HRTAtlas,PMID32663312
HousekeepingGenes,COX17,,HRTAtlas,PMID32663312
HousekeepingGenes,WBP11,,HRTAtlas,PMID32663312
HousekeepingGenes,NAP1L1,,HRTAtlas,PMID32663312
HousekeepingGenes,PSMC1,,HRTAtlas,PMID32663312
HousekeepingGenes,PEBP1,,HRTAtlas,PMID32663312
HousekeepingGenes,YPEL5,,HRTAtlas,PMID32663312
HousekeepingGenes,NUP133,,HRTAtlas,PMID32663312
HousekeepingGenes,UBE2K,,HRTAtlas,PMID32663312
HousekeepingGenes,PPP2R5A,,HRTAtlas,PMID32663312
HousekeepingGenes,PSMA6,,HRTAtlas,PMID32663312
HousekeepingGenes,USP22,,HRTAtlas,PMID32663312
HousekeepingGenes,IPO5,,HRTAtlas,PMID32663312
HousekeepingGenes,USP14,,HRTAtlas,PMID32663312
HousekeepingGenes,ARL1,,HRTAtlas,PMID32663312
HousekeepingGenes,BFAR,,HRTAtlas,PMID32663312
HousekeepingGenes,KPNA3,,HRTAtlas,PMID32663312
HousekeepingGenes,SFSWAP,,HRTAtlas,PMID32663312
HousekeepingGenes,CDK2AP1,,HRTAtlas,PMID32663312
HousekeepingGenes,RTRAF,,HRTAtlas,PMID32663312
HousekeepingGenes,PSMD11,,HRTAtlas,PMID32663312
HousekeepingGenes,TAOK1,,HRTAtlas,PMID32663312
HousekeepingGenes,BTBD1,,HRTAtlas,PMID32663312
HousekeepingGenes,ERP29,,HRTAtlas,PMID32663312
HousekeepingGenes,AARS,,HRTAtlas,PMID32663312
HousekeepingGenes,NDST1,,HRTAtlas,PMID32663312
HousekeepingGenes,CSNK1A1,,HRTAtlas,PMID32663312
HousekeepingGenes,PFDN1,,HRTAtlas,PMID32663312
HousekeepingGenes,SPG11,,HRTAtlas,PMID32663312
HousekeepingGenes,EIF3J,,HRTAtlas,PMID32663312
HousekeepingGenes,TRIP4,,HRTAtlas,PMID32663312
HousekeepingGenes,RAB11A,,HRTAtlas,PMID32663312
HousekeepingGenes,FAF2,,HRTAtlas,PMID32663312
HousekeepingGenes,RBM25,,HRTAtlas,PMID32663312
HousekeepingGenes,SPAG9,,HRTAtlas,PMID32663312
