gsName,gsGene,gsRange,gsSource,gsCitation
The Cancer-Testis Antigens,FAM46D,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TEX14,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CTNNA2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,FAM133A,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,LOC130576,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,ANKRD45,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,ELOVL4,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,IGSF11,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TMEFF1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TMEFF2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,ARX,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SPEF2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,GPAT2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TMEM108,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,NOL4,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,PTPN20A,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SPAG4,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,MAEL,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,RQCD1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,PRAME,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TEX101,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SPATA19,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,ODF1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,ODF2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,ODF3,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,ODF4,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,ATAD2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,ZNF645,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,MCAK,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SPAG1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SPAG6,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SPAG8,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SPAG17,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,FBXO39,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,RGS22,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,cyclin A1,,http://www.cta.lncc.br/,
